Final Check,Prefab Variant Check,Prefab Variant Name,User Name,Email,Name Check,Class Check,Classification,Referenced Check,Referenced Model Count,Referenced Model Count Check,Hierarchy Check,Hierarchy Transform Check,Render Components Check,Empty Mesh Filter Check,Empty Mesh Render Check,Material Count,Shader Name,Referenced Model Path,Abs Path
Passed,Passed,Prefab_Build_ARKBlock_245,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_Tiling],Assets/Res/Environment/Level_BW_Ark/ArtBlock/Model/SM_Build_ARKBlock_245.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/ArtBlock/Prefab/Prefab_Build_ARKBlock_245.prefab
Failed,Passed,Prefab_LVIOT_Props_FV_GizmoPerfume_001_A,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,3,[EV_DefaultLit][Glass][ThinWall],Assets/Res/Environment/Level_IOT/Props/Model/SM_LVIOT_Props_FV_GizmoPerfume_001.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Props/Prefab/Prefab_LVIOT_Props_FV_GizmoPerfume_001_A.prefab
Passed,Passed,Prefab_Prop_BusStation_01,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,3,[EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_BusStation_01.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Prefab/Prefab_Prop_BusStation_01.prefab
Passed,Passed,Prefab_Props_ClayPot_Big_White,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Common/Props/Model/SM_Props_ClayPot_Big_White.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Props/Prefab/Prefab_Props_ClayPot_Big_White.prefab
Passed,Passed,Prefab_Vine_YellowTree_001_A,User Name Waits Unity,Email Waits Unity,Passed,Passed,Vine,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[Vine],Assets/Res/Environment/Common/Vegetation/Vine/Model/SM_Vine_YellowTree_001_A.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Vine/Prefab/Prefab_Vine_YellowTree_001_A.prefab
Failed,Failed,P_Grass_Basicgrass_003B,User Name Waits Unity,Email Waits Unity,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_UI_HandBook/Build/Prefab/P_Grass_Basicgrass_003B.prefab
Passed,Passed,Prefab_LVIOT_Build_Airship_002_A,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,2,[EV_DefaultLit],Assets/Res/Environment/Level_IOT/Build/Model/SM_LVIOT_Build_Airship_002_A.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Build/Prefab/Prefab_LVIOT_Build_Airship_002_A.prefab
Passed,Passed,Prefab_Item_Build_TempleComponent_Ceiling_B,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Item/Build/Model/SM_Item_Build_TempleComponent_Ceiling_B.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Build/Prefab/Prefab_Item_Build_TempleComponent_Ceiling_B.prefab
Failed,Failed,Prefab_SKM_Item_Tree_Root_01,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,0,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Vegetation/Tree/Prefab/Prefab_SKM_Item_Tree_Root_01.prefab
Passed,Passed,Prefab_Build_ARKBlock_324,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_Tiling],Assets/Res/Environment/Level_BW_Ark/ArtBlock/Model/SM_Build_ARKBlock_324.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/ArtBlock/Prefab/Prefab_Build_ARKBlock_324.prefab
Passed,Passed,Prefab_Build_PH_Foundation_03C,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_BW_PH/Build/Model/SM_Build_PH_Foundation_03C.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_PH/Build/Prefab/Prefab_Build_PH_Foundation_03C.prefab
Failed,Passed,Prefab_LVIOT_Rock_UndergroundCrack_002,User Name Waits Unity,Email Waits Unity,Passed,Passed,Rock,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_TintRock],Assets/Res/Environment/Level_IOT/Rock/Model/SM_LVIOT_Rock_UndergroundCrack_002.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Rock/Prefab/Prefab_LVIOT_Rock_UndergroundCrack_002.prefab
Passed,Passed,Prefab_LVIOT_Props_FV_Bottle_006,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_IOT/Props/Model/SM_LVIOT_Props_FV_Bottle_006.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Props/Prefab/Prefab_LVIOT_Props_FV_Bottle_006.prefab
Passed,Passed,Prefab_LVIOT_Build_FlowerVillage_Wall_001,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,2,[EV_DefaultLit],Assets/Res/Environment/Level_IOT/Build/Model/SM_LVIOT_Build_FlowerVillage_Wall_001.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Build/Prefab/Prefab_LVIOT_Build_FlowerVillage_Wall_001.prefab
Passed,Passed,Prefab_LVIOT_Props_FV_Carpets_006_A,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[ThinWall],Assets/Res/Environment/Level_IOT/Props/Model/SM_LVIOT_Props_FV_Carpets_006_A.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Props/Prefab/Prefab_LVIOT_Props_FV_Carpets_006_A.prefab
Passed,Passed,Prefab_Prop_Car_001,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,2,[EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Car_001.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Prefab/Prefab_Prop_Car_001.prefab
Passed,Passed,Prefab_Grass_Grass_003,User Name Waits Unity,Email Waits Unity,Passed,Passed,Grass,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[Grass],Assets/Res/Environment/Common/Vegetation/Grass/Model/SM_Grass_Grass_003.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Grass/Prefab/Prefab_Grass_Grass_003.prefab
Passed,Passed,Prefab_Build_Centre_01_Billboard_Eff,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EmissiveEnv],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_Centre_01_Billboard_Eff.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_Centre_01_Billboard_Eff.prefab
Passed,Passed,Prefab_Props_Book_001_C,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Common/Props/Model/SM_Props_Book_001_C.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Props/Prefab/Prefab_Props_Book_001_C.prefab
Failed,Failed,Prefab_Floor_01,User Name Waits Unity,Email Waits Unity,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_FB_IOT_PVPCombat/Build/Prefab/Prefab_Floor_01.prefab
Passed,Passed,Prefab_Build_CommercialComplex_05a,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,9,[Decal][Glass][EV_DefaultLit][EV_LayeredArchitecture],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_CommercialComplex_05a.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_CommercialComplex_05a.prefab
Passed,Passed,Prefab_Item_Props_Leafpile,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,2,[DefaultLit],Assets/Res/Environment/Item/Props/Model/SM_Item_Props_Leafpile.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Props/Prefab/Prefab_Item_Props_Leafpile.prefab
Passed,Passed,Prefab_Build_Ark_YJ_23_Va,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,3,[EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_Ark_YJ_23.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_Ark_YJ_23_Va.prefab
Passed,Passed,Prefab_Item_Props_Wood_Board,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[DefaultLit],Assets/Res/Environment/Item/Props/Model/SM_Item_Props_Wood_Board.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Props/Prefab/Prefab_Item_Props_Wood_Board.prefab
Passed,Passed,Prefab_Flower_Blueflower_001_A,User Name Waits Unity,Email Waits Unity,Passed,Passed,Flower,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[GrassX],Assets/Res/Environment/Common/Vegetation/Flower/Model/SM_Flower_Blueflower_001_A.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Flower/Prefab/Prefab_Flower_Blueflower_001_A.prefab
Passed,Passed,Prefab_LVIOT_Props_FV_Chair_002_A,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_IOT/Props/Model/SM_LVIOT_Props_FV_Chair_002_A.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Props/Prefab/Prefab_LVIOT_Props_FV_Chair_002_A.prefab
Passed,Passed,Prefab_Build_ARKBlock_110,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_Tiling],Assets/Res/Environment/Level_BW_Ark/ArtBlock/Model/SM_Build_ARKBlock_110.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/ArtBlock/Prefab/Prefab_Build_ARKBlock_110.prefab
Passed,Passed,Prefab_Stone_Land_12,User Name Waits Unity,Email Waits Unity,Passed,Passed,Stone,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_BW_PH/Stone/Model/SM_Stone_Land_12.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_PH/Stone/Prefab/Prefab_Stone_Land_12.prefab
Passed,Passed,Prefab_Grass_Castironplant_002C,User Name Waits Unity,Email Waits Unity,Passed,Passed,Grass,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[Fern],Assets/Res/Environment/Common/Vegetation/Grass/Model/SM_Grass_Castironplant_001C.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Grass/Prefab/Prefab_Grass_Castironplant_002C.prefab
Passed,Passed,Prefab_LVIOT_Build_Beam_002,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_IOT/Build/Model/SM_LVIOT_Build_Beam_002.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Build/Prefab/Prefab_LVIOT_Build_Beam_002.prefab
Passed,Passed,Prefab_Props_Bread_002,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Common/Props/Model/SM_Props_Bread_002.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Props/Prefab/Prefab_Props_Bread_002.prefab
Passed,Passed,Prefab_Build_ARKBlock_204,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_Tiling],Assets/Res/Environment/Level_BW_Ark/ArtBlock/Model/SM_Build_ARKBlock_204.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/ArtBlock/Prefab/Prefab_Build_ARKBlock_204.prefab
Passed,Passed,Prefab_Shrub_BaseBush_001A_PH,User Name Waits Unity,Email Waits Unity,Passed,Passed,Shrub,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,2,[Trunk][Fern],Assets/Res/Environment/Common/Vegetation/Shrub/Model/SM_Shrub_BaseBush_001A.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_PH/Vegetation/Shrub/Prefab/Prefab_Shrub_BaseBush_001A_PH.prefab
Passed,Passed,Prefab_Build_ARKBlock_107,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_Tiling],Assets/Res/Environment/Level_BW_Ark/ArtBlock/Model/SM_Build_ARKBlock_107.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/ArtBlock/Prefab/Prefab_Build_ARKBlock_107.prefab
Passed,Passed,Prefab_Build_ARKBlock_251,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_Tiling],Assets/Res/Environment/Level_BW_Ark/ArtBlock/Model/SM_Build_ARKBlock_251.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/ArtBlock/Prefab/Prefab_Build_ARKBlock_251.prefab
Passed,Passed,Prefab_Rock_Cliff_Beach_04,User Name Waits Unity,Email Waits Unity,Passed,Passed,Rock,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_TintRock],Assets/Res/Environment/Level_BW_PH/Rock/Model/SM_Rock_Cliff_Beach_04.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_PH/Rock/Prefab/Prefab_Rock_Cliff_Beach_04.prefab
Passed,Passed,Prefab_LVIOT_Build_FlowerVillage_Door_001_D,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_IOT/Build/Model/SM_LVIOT_Build_FlowerVillage_Door_001_D.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Build/Prefab/Prefab_LVIOT_Build_FlowerVillage_Door_001_D.prefab
Passed,Passed,Prefab_Item_Props_FireMechanism_002,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Item/Props/Model/SM_Item_Props_FireMechanism_002.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Props/Prefab/Prefab_Item_Props_FireMechanism_002.prefab
Passed,Passed,Prefab_Shrub_TropicalPalm_001F,User Name Waits Unity,Email Waits Unity,Passed,Passed,Shrub,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[Fern],Assets/Res/Environment/Common/Vegetation/Shrub/Model/SM_Shrub_TropicalPalm_001F.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Shrub/Prefab/Prefab_Shrub_TropicalPalm_001F.prefab
Failed,Passed,Prefab_Item_Props_SandDune_001,User Name Waits Unity,Email Waits Unity,Passed,Passed,Props,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Item/Props/Model/SM_Item_Props_SandDune_001.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Props/Prefab/Prefab_Item_Props_SandDune_001.prefab
Passed,Passed,Prefab_Prop_Flowerbed_03b,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,3,[EV_DefaultLit][Glass],Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Flowerbed_03a.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Prefab/Prefab_Prop_Flowerbed_03b.prefab
Failed,Failed,P_Item_Yiji_Wall_Window_6m,User Name Waits Unity,Email Waits Unity,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Build/Prefab/P_Item_Yiji_Wall_Window_6m.prefab
Passed,Passed,Prefab_Prop_Vending_001,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Passed,Failed,Passed,Passed,4,[DefaultLit][EV_DefaultLit][Decal],Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Vending_001.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Prefab/Prefab_Prop_Vending_001.prefab
Passed,Passed,Prefab_Build_ARKBlock_225,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_Tiling],Assets/Res/Environment/Level_BW_Ark/ArtBlock/Model/SM_Build_ARKBlock_225.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/ArtBlock/Prefab/Prefab_Build_ARKBlock_225.prefab
Passed,Passed,Prefab_Item_Build_Yiji_Wall_4m5m_C,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,3,[EV_DefaultLit],Assets/Res/Environment/Item/Build/Model/SM_Item_Build_Yiji_Wall_4m5m_C.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Build/Prefab/Prefab_Item_Build_Yiji_Wall_4m5m_C.prefab
Passed,Passed,Prefab_LVIOT_Build_FlowerVillage_Wall_004,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,2,[EV_DefaultLit],Assets/Res/Environment/Level_IOT/Build/Model/SM_LVIOT_Build_FlowerVillage_Wall_004.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_IOT/Build/Prefab/Prefab_LVIOT_Build_FlowerVillage_Wall_004.prefab
Failed,Failed,P_Handbok_Sand_Rock_002,User Name Waits Unity,Email Waits Unity,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_UI_HandBook/Build/Prefab/P_Handbok_Sand_Rock_002.prefab
Passed,Passed,Prefab_Build_MT_AugurShop_02,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,6,[EV_Tiling][EV_LayeredArchitecture][EV_DefaultLit][Decal],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_MT_AugurShop_02.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_MT_AugurShop_02.prefab
Passed,Passed,Prefab_Shrub_Turtleleaf_001B,User Name Waits Unity,Email Waits Unity,Passed,Passed,Shrub,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[Fern],Assets/Res/Environment/Common/Vegetation/Shrub/Model/SM_Shrub_Turtleleaf_001B.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Shrub/Prefab/Prefab_Shrub_Turtleleaf_001B.prefab
Failed,Failed,Prefab_Tree_BanyanTree_L_001D,User Name Waits Unity,Email Waits Unity,Passed,Passed,Tree,Passed,1,Passed,Failed,N/A,N/A,N/A,N/A,N/A,N/A,Assets/Res/Environment/Common/Vegetation/Tree/Model/SM_Tree_BanyanTree_L_001D.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Vegetation/Tree/Prefab/Prefab_Tree_BanyanTree_L_001D.prefab
Passed,Passed,Prefab_Prop_Flowerbed_01b,User Name Waits Unity,Email Waits Unity,Passed,Failed,N/A,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,2,[EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Props/Model/SM_Prop_Flowerbed_01a.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Props/Prefab/Prefab_Prop_Flowerbed_01b.prefab
Passed,Passed,Prefab_Item_Build_Yiji_Pillar_5m_001,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,2,[EV_DefaultLit],Assets/Res/Environment/Item/Build/Model/SM_Item_Build_Yiji_Pillar_5m_001.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Build/Prefab/Prefab_Item_Build_Yiji_Pillar_5m_001.prefab
Passed,Passed,Prefab_Item_Build_Yiji_Floor_4m4m_G,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,3,[EV_DefaultLit],Assets/Res/Environment/Item/Build/Model/SM_Item_Build_Yiji_Floor_4m4m_G.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Build/Prefab/Prefab_Item_Build_Yiji_Floor_4m4m_G.prefab
Passed,Passed,Prefab_Build_BowlingAlley_01_C,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,3,[EV_DefaultLit][Glass],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_BowlingAlley_01_C.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_BowlingAlley_01_C.prefab
Passed,Passed,Prefab_Build_FerrisWheel_01,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,2,[EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_FerrisWheel_01.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_FerrisWheel_01.prefab
Passed,Passed,Prefab_Build_Ark_YJ_14_Vc,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_Ark_YJ_14.FBX,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_Ark_YJ_14_Vc.prefab
Passed,Passed,Prefab_Build_PhotoStudio_Helmet_01,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_PhotoStudio_Helmet_01.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_PhotoStudio_Helmet_01.prefab
Passed,Passed,Prefab_Rock_Crystal_010,User Name Waits Unity,Email Waits Unity,Passed,Passed,Rock,Passed,1,Passed,Passed,Passed,Passed,Passed,Passed,1,[Crystal],Assets/Res/Environment/Common/Rock/Model/SM_Rock_Crystal_010.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Common/Rock/Prefab/Prefab_Rock_Crystal_010.prefab
Passed,Passed,Prefab_Item_Build_TempleComponent_StandardCube_2m_Climb_003,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,3,[Decal][EV_DefaultLit],Assets/Res/Environment/Item/Build/Model/SM_Item_Build_TempleComponent_StandardCube_2m_Climb_003.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Build/Prefab/Prefab_Item_Build_TempleComponent_StandardCube_2m_Climb_003.prefab
Failed,Failed,P_Item_Yiji_Floorcorner,User Name Waits Unity,Email Waits Unity,Failed,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Item/Build/Prefab/P_Item_Yiji_Floorcorner.prefab
Passed,Passed,Prefab_Build_BowlingAlley_01_D,User Name Waits Unity,Email Waits Unity,Passed,Passed,Build,Passed,1,Passed,Passed,Failed,Passed,Passed,Passed,1,[EV_DefaultLit],Assets/Res/Environment/Level_BW_Ark/Build/Model/SM_Build_BowlingAlley_01_D.fbx,C:/yuanhangwu_HZPCC1360037_5625/unity_project/Assets/Res/Environment/Level_BW_Ark/Build/Prefab/Prefab_Build_BowlingAlley_01_D.prefab
